Date,Price,Open,High,Low,Vol.,Change %
2020-08-26,57.98,57.98,57.98,57.98,10.0,-0.029900000000000003
2020-08-27,57.89833333333333,57.89833333333333,57.89833333333333,57.89833333333333,0.0,0.0
2020-08-28,57.81666666666666,57.81666666666666,57.81666666666666,57.81666666666666,0.0,0.0
2020-08-31,57.735,57.735,57.735,57.735,0.0,0.0
2020-09-01,57.65333333333333,57.65333333333333,57.65333333333333,57.65333333333333,0.0,0.0
2020-09-02,57.571666666666665,57.571666666666665,57.571666666666665,57.571666666666665,0.0,0.0
2020-09-03,57.489999999999995,57.489999999999995,57.489999999999995,57.489999999999995,0.0,0.0
2020-09-04,57.40833333333333,57.40833333333333,57.40833333333333,57.40833333333333,0.0,0.0
2020-09-07,57.32666666666667,57.32666666666667,57.32666666666667,57.32666666666667,0.0,0.0
2020-09-08,57.245,57.245,57.245,57.245,0.0,0.0
2020-09-09,57.163333333333334,57.163333333333334,57.163333333333334,57.163333333333334,0.0,0.0
2020-09-10,57.08166666666666,57.08166666666666,57.08166666666666,57.08166666666666,0.0,0.0
2020-09-11,57.0,57.0,57.0,57.0,20.0,-0.0169
2020-09-14,57.0,57.0,57.0,57.0,0.0,0.0
2020-09-15,57.0,57.0,57.0,57.0,10.0,0.0
2020-09-16,56.833333333333336,56.833333333333336,56.833333333333336,56.833333333333336,0.0,0.0
2020-09-17,56.666666666666664,56.666666666666664,56.666666666666664,56.666666666666664,0.0,0.0
2020-09-18,56.5,56.5,56.5,56.5,160.0,-0.0088
2020-09-21,56.833333333333336,56.833333333333336,56.833333333333336,56.833333333333336,0.0,0.0
2020-09-22,57.166666666666664,57.166666666666664,57.166666666666664,57.166666666666664,0.0,0.0
2020-09-23,57.5,57.5,57.5,57.5,20.0,0.0177
2020-09-24,57.98,57.98,57.98,57.98,20.0,0.0083
2020-09-25,57.98,57.98,57.98,57.98,20.0,0.0
2020-09-28,57.959999999999994,57.959999999999994,57.959999999999994,57.959999999999994,0.0,0.0
2020-09-29,57.94,57.94,57.94,57.94,0.0,0.0
2020-09-30,57.92,57.92,57.92,57.92,0.0,0.0
2020-10-01,57.9,57.9,57.9,57.9,0.0,-0.0014000000000000002
2020-10-02,57.9,57.9,57.9,57.9,20.0,0.0
2020-10-05,57.7,57.7,57.7,57.7,0.0,0.0
2020-10-06,57.5,57.5,57.5,57.5,20.0,-0.0069
2020-10-07,57.5,57.5,57.5,57.5,20.0,0.0
2020-10-08,57.62,57.62,57.62,57.62,0.0,0.0
2020-10-09,57.739999999999995,57.739999999999995,57.739999999999995,57.739999999999995,0.0,0.0
2020-10-12,57.86,57.86,57.86,57.86,0.0,0.0
2020-10-13,57.98,57.98,57.98,57.98,20.0,0.0083
2020-10-14,57.98,57.98,57.98,57.98,0.0,0.0
2020-10-15,57.98,57.98,57.98,57.98,0.0,0.0
2020-10-16,57.98,57.98,57.98,57.98,10.0,0.0
2020-10-19,57.98,57.98,57.98,57.98,0.0,0.0
2020-10-20,57.98,57.98,57.98,57.98,0.0,0.0
2020-10-21,57.98,57.98,57.98,57.98,0.0,0.0
2020-10-22,57.98,57.98,57.98,57.98,0.0,0.0
2020-10-23,57.98,57.98,57.98,57.98,0.0,0.0
2020-10-26,57.98,57.98,57.98,57.98,0.0,0.0
2020-10-27,57.98,57.98,57.98,57.98,0.0,0.0
2020-10-28,57.98,57.98,57.98,57.98,0.0,0.0
2020-10-29,57.98,57.98,57.98,57.98,0.0,0.0
2020-10-30,57.98,57.98,57.98,57.98,0.0,0.0
2020-11-02,57.98,57.98,57.98,57.98,0.0,0.0
2020-11-03,57.98,57.98,57.98,57.98,10.0,0.0
2020-11-04,57.98,57.98,57.98,57.98,510.0,0.0
2020-11-05,58.065,58.065,58.065,58.065,0.0,0.0
2020-11-06,58.15,58.15,58.15,58.15,0.0,0.0
2020-11-09,58.235,58.235,58.235,58.235,0.0,0.0
2020-11-10,58.32,58.32,58.32,58.32,0.0,0.0
2020-11-11,58.405,58.405,58.405,58.405,0.0,0.0
2020-11-12,58.489999999999995,58.489999999999995,58.489999999999995,58.489999999999995,0.0,0.0
2020-11-13,58.574999999999996,58.574999999999996,58.574999999999996,58.574999999999996,0.0,0.0
2020-11-16,58.66,58.66,58.66,58.66,0.0,0.0
2020-11-17,58.745,58.745,58.745,58.745,0.0,0.0
2020-11-18,58.83,58.83,58.83,58.83,0.0,0.0
2020-11-19,58.915,58.915,58.915,58.915,0.0,0.0
2020-11-20,59.0,59.0,59.0,59.0,10.0,0.0176
2020-11-23,59.0,59.0,59.0,59.0,0.0,0.0
2020-11-24,59.0,59.0,59.0,59.0,0.0,0.0
2020-11-25,59.0,59.0,59.0,59.0,20.0,0.0
2020-11-26,59.0,59.0,59.0,59.0,0.0,0.0
2020-11-27,59.0,59.0,59.0,59.0,0.0,0.0
2020-11-30,59.0,59.0,59.0,59.0,0.0,0.0
2020-12-01,59.0,59.0,59.0,59.0,0.0,0.0
2020-12-02,59.0,59.0,59.0,59.0,0.0,0.0
2020-12-03,59.0,59.0,59.0,59.0,0.0,0.0
2020-12-04,59.0,59.0,59.0,59.0,0.0,0.0
2020-12-07,59.0,59.0,59.0,59.0,0.0,0.0
2020-12-08,59.0,59.0,59.0,59.0,0.0,0.0
2020-12-09,59.0,59.0,59.0,59.0,0.0,0.0
2020-12-10,59.0,59.0,59.0,59.0,20.0,0.0
2020-12-11,58.75,58.75,58.75,58.75,0.0,0.0
2020-12-14,58.5,58.5,58.5,58.5,0.0,0.0
2020-12-15,58.25,58.25,58.25,58.25,0.0,0.0
2020-12-16,58.0,58.0,58.0,58.0,80.0,-0.0169
2020-12-17,59.0,59.0,59.0,59.0,80.0,0.0172
2020-12-18,59.0,59.0,59.0,59.0,0.0,0.0
2020-12-21,59.0,59.0,59.0,59.0,20.0,0.0
2020-12-22,59.0,59.0,59.0,59.0,0.0,0.0
2020-12-23,59.0,59.0,59.0,59.0,20.0,0.0
2020-12-24,59.0,59.0,59.0,59.0,40.0,0.0
2020-12-25,59.25,59.25,59.25,59.25,0.0,0.0
2020-12-28,59.5,59.5,59.5,59.5,20.0,0.0085
2020-12-29,59.5,59.5,59.5,59.5,60.0,0.0
2020-12-30,59.5,59.5,59.5,59.5,360.0,0.0
2020-12-31,59.5,59.5,59.5,59.5,0.0,0.0
2021-01-01,59.5,59.5,59.5,59.5,0.0,0.0
2021-01-04,59.5,59.5,59.5,59.5,0.0,0.0
2021-01-05,59.5,59.5,59.5,59.5,0.0,0.0
2021-01-06,59.5,59.5,59.5,59.5,0.0,0.0
2021-01-07,59.5,59.5,59.5,59.5,0.0,0.0
2021-01-08,59.5,59.5,59.5,59.5,0.0,0.0
2021-01-11,59.5,59.5,59.5,59.5,0.0,0.0
2021-01-12,59.5,59.5,59.5,59.5,0.0,0.0
2021-01-13,59.5,59.5,59.5,59.5,0.0,0.0
2021-01-14,59.5,59.5,59.5,59.5,0.0,0.0
2021-01-15,59.5,59.5,59.5,59.5,10.0,0.0
2021-01-18,59.25,59.25,59.25,59.25,0.0,0.0
2021-01-19,59.0,59.0,59.0,59.0,30.0,-0.0084
2021-01-20,59.0,59.0,59.0,59.0,0.0,0.0
2021-01-21,59.0,59.0,59.0,59.0,0.0,0.0
2021-01-22,59.0,59.0,59.0,59.0,0.0,0.0
2021-01-25,59.0,59.0,59.0,59.0,0.0,0.0
2021-01-26,59.0,59.0,59.0,59.0,0.0,0.0
2021-01-27,59.0,59.0,59.0,59.0,0.0,0.0
2021-01-28,59.0,59.0,59.0,59.0,0.0,0.0
2021-01-29,59.0,59.0,59.0,59.0,0.0,0.0
2021-02-01,59.0,59.0,59.0,59.0,0.0,0.0
2021-02-02,59.0,59.0,59.0,59.0,0.0,0.0
2021-02-03,59.0,59.0,59.0,59.0,0.0,0.0
2021-02-04,59.0,59.0,59.0,59.0,2000.0,0.0
2021-02-05,59.0,59.0,59.0,59.0,0.0,0.0
2021-02-08,59.0,59.0,59.0,59.0,0.0,0.0
2021-02-09,59.0,59.0,59.0,59.0,0.0,0.0
2021-02-10,59.0,59.0,59.0,59.0,0.0,0.0
2021-02-11,59.0,59.0,59.0,59.0,0.0,0.0
2021-02-12,59.0,59.0,59.0,59.0,0.0,0.0
2021-02-15,59.0,59.0,59.0,59.0,0.0,0.0
2021-02-16,59.0,59.0,59.0,59.0,0.0,0.0
2021-02-17,59.0,59.0,59.0,59.0,0.0,0.0
2021-02-18,59.0,59.0,59.0,59.0,0.0,0.0
2021-02-19,59.0,59.0,59.0,59.0,0.0,0.0
2021-02-22,59.0,59.0,59.0,59.0,0.0,0.0
2021-02-23,59.0,59.0,59.0,59.0,0.0,0.0
2021-02-24,59.0,59.0,59.0,59.0,0.0,0.0
2021-02-25,59.0,59.0,59.0,59.0,0.0,0.0
2021-02-26,59.0,59.0,59.0,59.0,0.0,0.0
2021-03-01,59.0,59.0,59.0,59.0,0.0,0.0
2021-03-02,59.0,59.0,59.0,59.0,0.0,0.0
2021-03-03,59.0,59.0,59.0,59.0,0.0,0.0
2021-03-04,59.0,59.0,59.0,59.0,0.0,0.0
2021-03-05,59.0,59.0,59.0,59.0,0.0,0.0
2021-03-08,59.0,59.0,59.0,59.0,0.0,0.0
2021-03-09,59.0,59.0,59.0,59.0,0.0,0.0
2021-03-10,59.0,59.0,59.0,59.0,0.0,0.0
2021-03-11,59.0,59.0,59.0,59.0,0.0,0.0
2021-03-12,59.0,59.0,59.0,59.0,0.0,0.0
2021-03-15,59.0,59.0,59.0,59.0,0.0,0.0
2021-03-16,59.0,59.0,59.0,59.0,0.0,0.0
2021-03-17,59.0,59.0,59.0,59.0,0.0,0.0
2021-03-18,59.0,59.0,59.0,59.0,0.0,0.0
2021-03-19,59.0,59.0,59.0,59.0,0.0,0.0
2021-03-22,59.0,59.0,59.0,59.0,0.0,0.0
2021-03-23,59.0,59.0,59.0,59.0,0.0,0.0
2021-03-24,59.00021276595745,59.00021276595745,59.00021276595745,59.00021276595745,0.0,0.0
2021-03-25,59.00042553191489,59.00042553191489,59.00042553191489,59.00042553191489,0.0,0.0
2021-03-26,59.00063829787234,59.00063829787234,59.00063829787234,59.00063829787234,0.0,0.0
2021-03-29,59.000851063829785,59.000851063829785,59.000851063829785,59.000851063829785,0.0,0.0
2021-03-30,59.001063829787235,59.001063829787235,59.001063829787235,59.001063829787235,0.0,0.0
2021-03-31,59.00127659574468,59.00127659574468,59.00127659574468,59.00127659574468,0.0,0.0
2021-04-01,59.00148936170213,59.00148936170213,59.00148936170213,59.00148936170213,0.0,0.0
2021-04-02,59.00170212765958,59.00170212765958,59.00170212765958,59.00170212765958,0.0,0.0
2021-04-05,59.00191489361702,59.00191489361702,59.00191489361702,59.00191489361702,0.0,0.0
2021-04-06,59.00212765957447,59.00212765957447,59.00212765957447,59.00212765957447,0.0,0.0
2021-04-07,59.00234042553191,59.00234042553191,59.00234042553191,59.00234042553191,0.0,0.0
2021-04-08,59.00255319148936,59.00255319148936,59.00255319148936,59.00255319148936,0.0,0.0
2021-04-09,59.002765957446805,59.002765957446805,59.002765957446805,59.002765957446805,0.0,0.0
2021-04-12,59.002978723404254,59.002978723404254,59.002978723404254,59.002978723404254,0.0,0.0
2021-04-13,59.003191489361704,59.003191489361704,59.003191489361704,59.003191489361704,0.0,0.0
2021-04-14,59.00340425531915,59.00340425531915,59.00340425531915,59.00340425531915,0.0,0.0
2021-04-15,59.0036170212766,59.0036170212766,59.0036170212766,59.0036170212766,0.0,0.0
2021-04-16,59.00382978723404,59.00382978723404,59.00382978723404,59.00382978723404,0.0,0.0
2021-04-19,59.00404255319149,59.00404255319149,59.00404255319149,59.00404255319149,0.0,0.0
2021-04-20,59.00425531914893,59.00425531914893,59.00425531914893,59.00425531914893,0.0,0.0
2021-04-21,59.00446808510638,59.00446808510638,59.00446808510638,59.00446808510638,0.0,0.0
2021-04-22,59.00468085106383,59.00468085106383,59.00468085106383,59.00468085106383,0.0,0.0
2021-04-23,59.004893617021274,59.004893617021274,59.004893617021274,59.004893617021274,0.0,0.0
2021-04-26,59.005106382978724,59.005106382978724,59.005106382978724,59.005106382978724,0.0,0.0
2021-04-27,59.00531914893617,59.00531914893617,59.00531914893617,59.00531914893617,0.0,0.0
2021-04-28,59.005531914893616,59.005531914893616,59.005531914893616,59.005531914893616,0.0,0.0
2021-04-29,59.005744680851066,59.005744680851066,59.005744680851066,59.005744680851066,0.0,0.0
2021-04-30,59.00595744680851,59.00595744680851,59.00595744680851,59.00595744680851,0.0,0.0
2021-05-03,59.00617021276596,59.00617021276596,59.00617021276596,59.00617021276596,0.0,0.0
2021-05-04,59.0063829787234,59.0063829787234,59.0063829787234,59.0063829787234,0.0,0.0
2021-05-05,59.00659574468085,59.00659574468085,59.00659574468085,59.00659574468085,0.0,0.0
2021-05-06,59.006808510638294,59.006808510638294,59.006808510638294,59.006808510638294,0.0,0.0
2021-05-07,59.007021276595744,59.007021276595744,59.007021276595744,59.007021276595744,0.0,0.0
2021-05-10,59.00723404255319,59.00723404255319,59.00723404255319,59.00723404255319,0.0,0.0
2021-05-11,59.007446808510636,59.007446808510636,59.007446808510636,59.007446808510636,0.0,0.0
2021-05-12,59.007659574468086,59.007659574468086,59.007659574468086,59.007659574468086,0.0,0.0
2021-05-13,59.00787234042553,59.00787234042553,59.00787234042553,59.00787234042553,0.0,0.0
2021-05-14,59.00808510638298,59.00808510638298,59.00808510638298,59.00808510638298,0.0,0.0
2021-05-17,59.00829787234042,59.00829787234042,59.00829787234042,59.00829787234042,0.0,0.0
2021-05-18,59.00851063829787,59.00851063829787,59.00851063829787,59.00851063829787,0.0,0.0
2021-05-19,59.00872340425532,59.00872340425532,59.00872340425532,59.00872340425532,0.0,0.0
2021-05-20,59.00893617021276,59.00893617021276,59.00893617021276,59.00893617021276,0.0,0.0
2021-05-21,59.00914893617021,59.00914893617021,59.00914893617021,59.00914893617021,0.0,0.0
2021-05-24,59.009361702127656,59.009361702127656,59.009361702127656,59.009361702127656,0.0,0.0
2021-05-25,59.009574468085106,59.009574468085106,59.009574468085106,59.009574468085106,0.0,0.0
2021-05-26,59.00978723404255,59.00978723404255,59.00978723404255,59.00978723404255,0.0,0.0
2021-05-27,59.01,59.01,59.01,59.01,30.0,0.0002
2021-05-28,60.0,60.0,60.0,60.0,30.0,0.0168
2021-05-31,59.5,59.5,59.5,59.5,0.0,0.0
2021-06-01,59.0,59.0,59.0,59.0,10.0,-0.0167
2021-06-02,60.77,59.0,60.77,59.0,60.0,0.03
2021-06-03,60.67166666666667,59.0,60.67166666666667,59.0,0.0,0.0
2021-06-04,60.57333333333334,59.0,60.57333333333334,59.0,0.0,0.0
2021-06-07,60.475,59.0,60.475,59.0,0.0,0.0
2021-06-08,60.37666666666667,59.0,60.37666666666667,59.0,0.0,0.0
2021-06-09,60.278333333333336,59.0,60.278333333333336,59.0,0.0,0.0
2021-06-10,60.18,59.0,60.18,59.0,0.0,0.0
2021-06-11,60.08166666666667,59.0,60.08166666666667,59.0,0.0,0.0
2021-06-14,59.983333333333334,59.0,59.983333333333334,59.0,0.0,0.0
2021-06-15,59.885000000000005,59.0,59.885000000000005,59.0,0.0,0.0
2021-06-16,59.78666666666667,59.0,59.78666666666667,59.0,0.0,0.0
2021-06-17,59.68833333333333,59.0,59.68833333333333,59.0,0.0,0.0
2021-06-18,59.59,59.0,59.59,59.0,0.0,0.0
2021-06-21,59.49166666666667,59.0,59.49166666666667,59.0,0.0,0.0
2021-06-22,59.39333333333333,59.0,59.39333333333333,59.0,0.0,0.0
2021-06-23,59.295,59.0,59.295,59.0,0.0,0.0
2021-06-24,59.196666666666665,59.0,59.196666666666665,59.0,0.0,0.0
2021-06-25,59.098333333333336,59.0,59.098333333333336,59.0,0.0,0.0
2021-06-28,59.0,59.0,59.0,59.0,20.0,-0.0291
2021-06-29,58.872727272727275,58.872727272727275,58.872727272727275,58.872727272727275,0.0,0.0
2021-06-30,58.74545454545454,58.74545454545454,58.74545454545454,58.74545454545454,0.0,0.0
2021-07-01,58.61818181818182,58.61818181818182,58.61818181818182,58.61818181818182,0.0,0.0
2021-07-02,58.49090909090909,58.49090909090909,58.49090909090909,58.49090909090909,0.0,0.0
2021-07-05,58.36363636363637,58.36363636363637,58.36363636363637,58.36363636363637,0.0,0.0
2021-07-06,58.236363636363635,58.236363636363635,58.236363636363635,58.236363636363635,0.0,0.0
2021-07-07,58.10909090909091,58.10909090909091,58.10909090909091,58.10909090909091,0.0,0.0
2021-07-08,57.981818181818184,57.981818181818184,57.981818181818184,57.981818181818184,0.0,0.0
2021-07-09,57.85454545454546,57.85454545454546,57.85454545454546,57.85454545454546,0.0,0.0
2021-07-12,57.72727272727273,57.72727272727273,57.72727272727273,57.72727272727273,0.0,0.0
2021-07-13,57.6,57.6,57.6,57.6,0.0,0.0
2021-07-14,57.472727272727276,57.472727272727276,57.472727272727276,57.472727272727276,0.0,0.0
2021-07-15,57.345454545454544,57.345454545454544,57.345454545454544,57.345454545454544,0.0,0.0
2021-07-16,57.21818181818182,57.21818181818182,57.21818181818182,57.21818181818182,0.0,0.0
2021-07-19,57.09090909090909,57.09090909090909,57.09090909090909,57.09090909090909,0.0,0.0
2021-07-20,56.96363636363637,56.96363636363637,56.96363636363637,56.96363636363637,0.0,0.0
2021-07-21,56.836363636363636,56.836363636363636,56.836363636363636,56.836363636363636,0.0,0.0
2021-07-22,56.70909090909091,56.70909090909091,56.70909090909091,56.70909090909091,0.0,0.0
2021-07-23,56.581818181818186,56.581818181818186,56.581818181818186,56.581818181818186,0.0,0.0
2021-07-26,56.45454545454545,56.45454545454545,56.45454545454545,56.45454545454545,0.0,0.0
2021-07-27,56.32727272727273,56.32727272727273,56.32727272727273,56.32727272727273,0.0,0.0
2021-07-28,56.2,56.2,56.2,56.2,50.0,-0.0475
2021-07-29,56.2,56.2,56.2,56.2,0.0,0.0
2021-07-30,56.2,56.2,56.2,56.2,0.0,0.0
2021-08-02,56.2,56.2,56.2,56.2,0.0,0.0
2021-08-03,56.2,56.2,56.2,56.2,0.0,0.0
2021-08-04,56.2,56.2,56.2,56.2,0.0,0.0
2021-08-05,56.2,56.2,56.2,56.2,0.0,0.0
2021-08-06,56.2,56.2,56.2,56.2,0.0,0.0
2021-08-09,56.2,56.2,56.2,56.2,0.0,0.0
2021-08-10,56.2,56.2,56.2,56.2,0.0,0.0
2021-08-11,56.2,56.2,56.2,56.2,0.0,0.0
2021-08-12,56.2,56.2,56.2,56.2,0.0,0.0
2021-08-13,56.2,56.2,56.2,56.2,0.0,0.0
2021-08-16,56.2,56.2,56.2,56.2,0.0,0.0
2021-08-17,56.2,56.2,56.2,56.2,60.0,0.0
2021-08-18,56.2,56.2,56.2,56.2,0.0,0.0
2021-08-19,56.2,56.2,56.2,56.2,40.0,0.0
2021-08-20,56.2,56.2,56.2,56.2,40.0,0.0
2021-08-23,56.2,56.2,56.2,56.2,0.0,0.0
2021-08-24,56.2,56.2,56.2,56.2,0.0,0.0
2021-08-25,56.2,56.2,56.2,56.2,0.0,0.0
2021-08-26,56.2,56.2,56.2,56.2,0.0,0.0
2021-08-27,56.2,56.2,56.2,56.2,0.0,0.0
2021-08-30,56.2,56.2,56.2,56.2,0.0,0.0
2021-08-31,56.2,56.2,56.2,56.2,0.0,0.0
2021-09-01,56.2,56.2,56.2,56.2,0.0,0.0
2021-09-02,56.2,56.2,56.2,56.2,0.0,0.0
2021-09-03,56.2,56.2,56.2,56.2,0.0,0.0
2021-09-06,56.2,56.2,56.2,56.2,0.0,0.0
2021-09-07,56.2,56.2,56.2,56.2,0.0,0.0
2021-09-08,56.2,56.2,56.2,56.2,0.0,0.0
2021-09-09,56.2,56.2,56.2,56.2,0.0,0.0
2021-09-10,56.2,56.2,56.2,56.2,0.0,0.0
2021-09-13,56.2,56.2,56.2,56.2,0.0,0.0
2021-09-14,56.2,56.2,56.2,56.2,0.0,0.0
2021-09-15,56.2,56.2,56.2,56.2,0.0,0.0
2021-09-16,56.2,56.2,56.2,56.2,0.0,0.0
2021-09-17,56.2,56.2,56.2,56.2,0.0,0.0
2021-09-20,56.2,56.2,56.2,56.2,0.0,0.0
2021-09-21,56.2,56.2,56.2,56.2,0.0,0.0
2021-09-22,56.2,56.2,56.2,56.2,0.0,0.0
2021-09-23,56.2,56.2,56.2,56.2,0.0,0.0
2021-09-24,56.2,56.2,56.2,56.2,0.0,0.0
2021-09-27,56.2,56.2,56.2,56.2,0.0,0.0
2021-09-28,56.2,56.2,56.2,56.2,0.0,0.0
2021-09-29,56.2,56.2,56.2,56.2,0.0,0.0
2021-09-30,56.2,56.2,56.2,56.2,0.0,0.0
2021-10-01,56.2,56.2,56.2,56.2,0.0,0.0
2021-10-04,56.2,56.2,56.2,56.2,0.0,0.0
2021-10-05,56.2,56.2,56.2,56.2,0.0,0.0
2021-10-06,56.2,56.2,56.2,56.2,0.0,0.0
2021-10-07,56.2,56.2,56.2,56.2,0.0,0.0
2021-10-08,56.2,56.2,56.2,56.2,0.0,0.0
2021-10-11,56.2,56.2,56.2,56.2,0.0,0.0
2021-10-12,56.2,56.2,56.2,56.2,0.0,0.0
2021-10-13,56.2,56.2,56.2,56.2,0.0,0.0
2021-10-14,56.2,56.2,56.2,56.2,0.0,0.0
2021-10-15,56.2,56.2,56.2,56.2,0.0,0.0
2021-10-18,56.2,56.2,56.2,56.2,0.0,0.0
2021-10-19,56.2,56.2,56.2,56.2,0.0,0.0
2021-10-20,56.2,56.2,56.2,56.2,0.0,0.0
2021-10-21,56.2,56.2,56.2,56.2,0.0,0.0
2021-10-22,56.2,56.2,56.2,56.2,0.0,0.0
2021-10-25,56.2,56.2,56.2,56.2,0.0,0.0
2021-10-26,56.2,56.2,56.2,56.2,0.0,0.0
2021-10-27,56.2,56.2,56.2,56.2,0.0,0.0
2021-10-28,56.2,56.2,56.2,56.2,0.0,0.0
2021-10-29,56.2,56.2,56.2,56.2,5060.0,0.0
2021-11-01,56.2,56.2,56.2,56.2,0.0,0.0
2021-11-02,56.2,56.2,56.2,56.2,0.0,0.0
2021-11-03,56.2,56.2,56.2,56.2,0.0,0.0
2021-11-04,56.2,56.2,56.2,56.2,0.0,0.0
2021-11-05,56.2,56.2,56.2,56.2,0.0,0.0
2021-11-08,56.2,56.2,56.2,56.2,0.0,0.0
2021-11-09,56.2,56.2,56.2,56.2,0.0,0.0
2021-11-10,56.2,56.2,56.2,56.2,0.0,0.0
2021-11-11,56.2,56.2,56.2,56.2,0.0,0.0
2021-11-12,56.2,56.2,56.2,56.2,0.0,0.0
2021-11-15,56.2,56.2,56.2,56.2,0.0,0.0
2021-11-16,56.2,56.2,56.2,56.2,100.0,0.0
2021-11-17,56.2,56.2,56.2,56.2,0.0,0.0
2021-11-18,56.2,56.2,56.2,56.2,0.0,0.0
2021-11-19,56.2,56.2,56.2,56.2,0.0,0.0
2021-11-22,56.2,56.2,56.2,56.2,0.0,0.0
2021-11-23,56.2,56.2,56.2,56.2,0.0,0.0
2021-11-24,56.2,56.2,56.2,56.2,0.0,0.0
2021-11-25,56.2,56.2,56.2,56.2,0.0,0.0
2021-11-26,56.2,56.2,56.2,56.2,0.0,0.0
2021-11-29,56.2,56.2,56.2,56.2,0.0,0.0
2021-11-30,56.2,56.2,56.2,56.2,0.0,0.0
2021-12-01,56.2,56.2,56.2,56.2,0.0,0.0
2021-12-02,56.2,56.2,56.2,56.2,10.0,0.0
2021-12-03,56.2,56.2,56.2,56.2,390.0,0.0
2021-12-06,56.2,56.2,56.2,56.2,0.0,0.0
2021-12-07,56.2,56.2,56.2,56.2,0.0,0.0
2021-12-08,56.2,56.2,56.2,56.2,0.0,0.0
2021-12-09,56.2,56.2,56.2,56.2,0.0,0.0
2021-12-10,56.2,56.2,56.2,56.2,0.0,0.0
2021-12-13,56.2,56.2,56.2,56.2,300.0,0.0
2021-12-14,56.2,56.2,56.2,56.2,0.0,0.0
2021-12-15,56.2,56.2,56.2,56.2,0.0,0.0
2021-12-16,56.2,56.2,56.2,56.2,50.0,0.0
2021-12-17,56.10769230769231,56.10769230769231,56.10769230769231,56.10769230769231,0.0,0.0
2021-12-20,56.01538461538462,56.01538461538462,56.01538461538462,56.01538461538462,0.0,0.0
2021-12-21,55.92307692307693,55.92307692307693,55.92307692307693,55.92307692307693,0.0,0.0
2021-12-22,55.830769230769235,55.830769230769235,55.830769230769235,55.830769230769235,0.0,0.0
2021-12-23,55.73846153846154,55.73846153846154,55.73846153846154,55.73846153846154,0.0,0.0
2021-12-24,55.64615384615385,55.64615384615385,55.64615384615385,55.64615384615385,0.0,0.0
2021-12-27,55.55384615384615,55.55384615384615,55.55384615384615,55.55384615384615,0.0,0.0
2021-12-28,55.46153846153846,55.46153846153846,55.46153846153846,55.46153846153846,0.0,0.0
2021-12-29,55.36923076923077,55.36923076923077,55.36923076923077,55.36923076923077,0.0,0.0
2021-12-30,55.276923076923076,55.276923076923076,55.276923076923076,55.276923076923076,0.0,0.0
2021-12-31,55.184615384615384,55.184615384615384,55.184615384615384,55.184615384615384,0.0,0.0
2022-01-03,55.09230769230769,55.09230769230769,55.09230769230769,55.09230769230769,0.0,0.0
